,title,artist,year,views,url
6630,Hold You Down,Childish Gambino,2011,234513,https://genius.com/Childish-Gambino-Hold-You-Down-lyrics
6631,Get Back,The Beatles,1970,209908,https://genius.com/The-Beatles-Get-Back-lyrics
6632,That Way,Lil Uzi Vert,2020,592475,https://genius.com/Lil-Uzi-Vert-That-Way-lyrics
6633,I Got Bitches,A2M,2014,565051,https://genius.com/A2M-I-Got-Bitches-lyrics
6634,Epitaph,King Crimson,1969,189155,https://genius.com/King-Crimson-Epitaph-lyrics
6635,Talking to the Moon,Bruno Mars,2010,517804,https://genius.com/Bruno-Mars-Talking-to-the-Moon-lyrics
6636,Sober,Mahalia,2017,300764,https://genius.com/Mahalia-Sober-lyrics
6637,Hit or Miss,Jacob Sartorius,2016,663607,https://genius.com/Jacob-Sartorius-Hit-or-Miss-lyrics
6638,The Time Song,Don't Hug Me I'm Scared,2014,216067,https://genius.com/Dont-Hug-Me-Im-Scared-The-Time-Song-lyrics
6639,​dear parents...,Tate McRae,2019,217695,https://genius.com/Tate-McRae-​dear-parents-lyrics
6640,That’s a Rack,Lil Uzi Vert,2019,412849,https://genius.com/Lil-Uzi-Vert-That’s-a-Rack-lyrics
6641,Jerry Sprunger,Tory Lanez & T-Pain,2019,201444,https://genius.com/Tory-Lanez-TPain-Jerry-Sprunger-lyrics
6642,Peek a Boo,Lil Yachty,2017,527581,https://genius.com/Lil-Yachty-Peek-a-Boo-lyrics
6643,Get Money,Junior M.A.F.I.A.,1995,466819,https://genius.com/Junior-MAFIA-Get-Money-lyrics
6644,Heat,50 Cent,2003,259638,https://genius.com/50-Cent-Heat-lyrics
6645,Skyline To,Frank Ocean,2016,635806,https://genius.com/Frank-Ocean-Skyline-To-lyrics
6646,Joan of Arc,Little Mix,2018,225395,https://genius.com/Little-Mix-Joan-of-Arc-lyrics
6647,Welcome to the Jungle,Guns N' Roses,1987,567528,https://genius.com/Guns-N-Roses-Welcome-to-the-Jungle-lyrics
6648,Birthday Sex,Jeremih,2009,375812,https://genius.com/Jeremih-Birthday-Sex-lyrics
6649,You Say,Lauren Daigle,2018,586342,https://genius.com/Lauren-Daigle-You-Say-lyrics
6650,You Shook Me All Night Long,AC/DC,1980,211502,https://genius.com/ACDC-You-Shook-Me-All-Night-Long-lyrics
6651,The One,Jorja Smith,2018,212278,https://genius.com/Jorja-Smith-The-One-lyrics
6652,Blessing,K CAMP,2013,286355,https://genius.com/K-CAMP-Blessing-lyrics
6653,Black Hole Sun,Soundgarden,1994,481531,https://genius.com/Soundgarden-Black-Hole-Sun-lyrics
6654,Old Town Road,Lil Nas X,2018,2434783,https://genius.com/Lil-Nas-X-Old-Town-Road-lyrics
6655,Strawberry Shortcake,Melanie Martinez,2019,361285,https://genius.com/Melanie-Martinez-Strawberry-Shortcake-lyrics
6656,Encore,JAY-Z,2003,404941,https://genius.com/JAYZ-Encore-lyrics
6657,All That Lady,The Game,2012,222518,https://genius.com/The-Game-All-That-Lady-lyrics
6658,Lecture 1: How to Start a Startup,Sam Altman,2014,245098,https://genius.com/Sam-Altman-Lecture-1-How-to-Start-a-Startup-lyrics
6659,Skyfall,Travis Scott,2014,696029,https://genius.com/Travis-Scott-Skyfall-lyrics
6660,Successful,Drake,2009,477729,https://genius.com/Drake-Successful-lyrics
6661,Space Song,Beach House,2015,445814,https://genius.com/Beach-House-Space-Song-lyrics
6662,Feeling Myself,Nicki Minaj,2015,3051350,https://genius.com/Nicki-Minaj-Feeling-Myself-lyrics
6663,Roses,The Chainsmokers,2015,668297,https://genius.com/The-Chainsmokers-Roses-lyrics
6664,Bitch,Ugly God,2017,194312,https://genius.com/Ugly-God-Bitch-lyrics
6665,Myron,Lil Uzi Vert,2020,1024934,https://genius.com/Lil-Uzi-Vert-Myron-lyrics
6666,Exs  Ohs,Elle King,2014,469442,https://genius.com/Elle-King-Exs-Ohs-lyrics
6667,Kim,Eminem,2000,923493,https://genius.com/Eminem-Kim-lyrics
6668,Bonnie,Tink,2012,194144,https://genius.com/Tink-Bonnie-lyrics
6669,All I Want,Kodaline,2013,971171,https://genius.com/Kodaline-All-I-Want-lyrics
6670,ELEMENT.,Kendrick Lamar,2017,2899477,https://genius.com/Kendrick-Lamar-ELEMENT-lyrics
6671,The Pinkprint Freestyle,Nicki Minaj,2016,291936,https://genius.com/Nicki-Minaj-The-Pinkprint-Freestyle-lyrics
6672,March Madness,Future,2015,1732920,https://genius.com/Future-March-Madness-lyrics
6673,Cigarette Daydreams,Cage The Elephant,2013,553799,https://genius.com/Cage-The-Elephant-Cigarette-Daydreams-lyrics
6674,Doubt,twenty one pilots,2015,383911,https://genius.com/twenty-one-pilots-Doubt-lyrics
6675,Kill Your$elf,$UICIDEBOY$,2014,254991,https://genius.com/UICIDEBOY-Kill-Yourelf-lyrics
6676,Brooklyn Go Hard,JAY-Z,2008,261382,https://genius.com/JAYZ-Brooklyn-Go-Hard-lyrics
6677,Straightjacket,Quinn XCII,2016,192177,https://genius.com/Quinn-XCII-Straightjacket-lyrics
6678,Max B,A$AP Rocky,2015,201188,https://genius.com/AAP-Rocky-Max-B-lyrics
6679,Borrowed Love,Metro Boomin,2018,222351,https://genius.com/Metro-Boomin-Borrowed-Love-lyrics
6680,Oprahs Bank Account,Lil Yachty & DaBaby,2020,295724,https://genius.com/Lil-Yachty-DaBaby-Oprahs-Bank-Account-lyrics
6681,Love All,Drake,2021,683272,https://genius.com/Drake-Love-All-lyrics
6682,Moment 4 Life,Nicki Minaj,2010,679347,https://genius.com/Nicki-Minaj-Moment-4-Life-lyrics
6683,Donda,Kanye West,2021,614798,https://genius.com/Kanye-West-Donda-lyrics
6684,I Love the Dough,The Notorious B.I.G.,1997,190378,https://genius.com/The-Notorious-BIG-I-Love-the-Dough-lyrics
6685,Let It Go,A$AP Ferg,2013,257580,https://genius.com/AAP-Ferg-Let-It-Go-lyrics
6686,Molly,Molly Lyrics - Lil Dicky,2015,620464,https://genius.com/Molly-Lyrics-Lil-Dicky-Molly-lyrics
6687,Kaleidoscope World,Francis M.,1995,214865,https://genius.com/Francis-M-Kaleidoscope-World-lyrics
6688,Baby Im Yours,Breakbot,2010,377610,https://genius.com/Breakbot-Baby-Im-Yours-lyrics
6689,​play this when im gone,Machine Gun Kelly,2020,252610,https://genius.com/Machine-Gun-Kelly-​play-this-when-im-gone-lyrics
6690,Pure Cocaine,Lil Baby,2018,370989,https://genius.com/Lil-Baby-Pure-Cocaine-lyrics
6691,Andromeda,Ghostemane,2016,280581,https://genius.com/Ghostemane-Andromeda-lyrics
6692,Hallelujah,Leonard Cohen,1984,3810370,https://genius.com/Leonard-Cohen-Hallelujah-lyrics
6693,Bonesaw,Ghostemane,2018,243739,https://genius.com/Ghostemane-Bonesaw-lyrics
6694,Prices,Lil Uzi Vert,2020,339555,https://genius.com/Lil-Uzi-Vert-Prices-lyrics
6695,Loaded Lux vs. Calicoe,URLtv,2012,199356,https://genius.com/URLtv-Loaded-Lux-vs-Calicoe-lyrics
6696,BTS - 바다 Sea English Translation,Genius English Translations,2017,362509,https://genius.com/Genius-English-Translations-BTS-바다-Sea-English-Translation-lyrics
6697,The Fever Aye Aye,Death Grips,2012,226710,https://genius.com/Death-Grips-The-Fever-Aye-Aye-lyrics
6698,Lost Boy,Ruth B.,2015,848615,https://genius.com/Ruth-B-Lost-Boy-lyrics
6699,Young Wild  Free,Snoop Dogg & Wiz Khalifa,2011,788272,https://genius.com/Snoop-Dogg-Wiz-Khalifa-Young-Wild-Free-lyrics
6700,Halfway Off the Balcony,Big Sean,2017,302086,https://genius.com/Big-Sean-Halfway-Off-the-Balcony-lyrics
6701,Confidently Lost,Sabrina Claudio,2016,217747,https://genius.com/Sabrina-Claudio-Confidently-Lost-lyrics
6702,​God is a woman,Ariana Grande,2018,3300453,https://genius.com/Ariana-Grande-​God-is-a-woman-lyrics
6703,The Story of Adidon,Pusha T,2018,2387521,https://genius.com/Pusha-T-The-Story-of-Adidon-lyrics
6704,Nobodys Perfect,J. Cole,2012,1034835,https://genius.com/J-Cole-Nobodys-Perfect-lyrics
6705,Payphone,Maroon 5,2012,993951,https://genius.com/Maroon-5-Payphone-lyrics
6706,FUCKTHEPOPULATION,$UICIDEBOY$,2015,497122,https://genius.com/UICIDEBOY-FUCKTHEPOPULATION-lyrics
6707,Magic,B.o.B,2010,246283,https://genius.com/BoB-Magic-lyrics
6708,Lucky,Jason Mraz & Colbie Caillat,2009,265237,https://genius.com/Jason-Mraz-Colbie-Caillat-Lucky-lyrics
6709,Video Games,Lana Del Rey,2011,987462,https://genius.com/Lana-Del-Rey-Video-Games-lyrics
6710,Jealous,Labrinth,2014,988109,https://genius.com/Labrinth-Jealous-lyrics
6711,In2,WSTRN,2015,532396,https://genius.com/WSTRN-In2-lyrics
6712,Krazy,Lil Wayne,2014,216561,https://genius.com/Lil-Wayne-Krazy-lyrics
6713,BTS - 욱 UGH English Translation,Genius English Translations,2020,535430,https://genius.com/Genius-English-Translations-BTS-욱-UGH-English-Translation-lyrics
6714,Burn Rubber Again,AzChike,2017,386017,https://genius.com/AzChike-Burn-Rubber-Again-lyrics
6715,Can You Keep Up?,Busta Rhymes,2011,187822,https://genius.com/Busta-Rhymes-Can-You-Keep-Up-lyrics
6716,Sofia,Clairo,2019,591946,https://genius.com/Clairo-Sofia-lyrics
6717,Handlebars,Flobots,2008,234905,https://genius.com/Flobots-Handlebars-lyrics
6718,Partition,Beyonc,2013,3151316,https://genius.com/Beyonc-Partition-lyrics
6719,Blow,"Tyler, The Creator",2009,196516,https://genius.com/Tyler-The-Creator-Blow-lyrics
6720,​wRoNg,ZAYN,2016,214792,https://genius.com/ZAYN-​wRoNg-lyrics
6721,Pumpkins Scream in the Dead of Night,Savage Ga$p,2018,300278,https://genius.com/Savage-Gap-Pumpkins-Scream-in-the-Dead-of-Night-lyrics
6722,Sacrifices,Drake,2017,1192681,https://genius.com/Drake-Sacrifices-lyrics
6723,ROCKABYE BABY,Joey Bada$$,2017,230269,https://genius.com/Joey-Bada-ROCKABYE-BABY-lyrics
6724,STAR,BROCKHAMPTON,2017,600522,https://genius.com/BROCKHAMPTON-STAR-lyrics
6725,Dont Tell Em,Jeremih,2014,1100616,https://genius.com/Jeremih-Dont-Tell-Em-lyrics
6726,Like You,Tatiana Manaois,2015,231129,https://genius.com/Tatiana-Manaois-Like-You-lyrics
6727,Love Me More,Trippie Redd,2019,210621,https://genius.com/Trippie-Redd-Love-Me-More-lyrics
6728,Scarborough Fair/Canticle,Simon & Garfunkel,1966,218795,https://genius.com/Simon-Garfunkel-Scarborough-FairCanticle-lyrics
6729,Dont Drop That Thun Thun Remix,Finatticz,2012,258470,https://genius.com/Finatticz-Dont-Drop-That-Thun-Thun-Remix-lyrics
6730,Gods Plan,Drake,2018,9107059,https://genius.com/Drake-Gods-Plan-lyrics
6731,Un Poco Loco,Anthony Gonzalez & Gael Garca Bernal,2017,466672,https://genius.com/Anthony-Gonzalez-Gael-Garca-Bernal-Un-Poco-Loco-lyrics
6732,Best Part of Me,Ed Sheeran,2019,207426,https://genius.com/Ed-Sheeran-Best-Part-of-Me-lyrics
6733,​good 4 u,Olivia Rodrigo,2021,2486863,https://genius.com/Olivia-Rodrigo-​good-4-u-lyrics
6734,All of the Lights Remix,Kanye West,2011,210544,https://genius.com/Kanye-West-All-of-the-Lights-Remix-lyrics
6735,St. Brick Intro,Gucci Mane,2016,205940,https://genius.com/Gucci-Mane-St-Brick-Intro-lyrics
6736,This Is America,Childish Gambino,2018,5269925,https://genius.com/Childish-Gambino-This-Is-America-lyrics
6737,Overwhelming,Matt Ox,2017,251546,https://genius.com/Matt-Ox-Overwhelming-lyrics
6738,JOUVERT,BROCKHAMPTON,2018,360754,https://genius.com/BROCKHAMPTON-JOUVERT-lyrics
6739,Mojo So Dope,Kid Cudi,2010,338343,https://genius.com/Kid-Cudi-Mojo-So-Dope-lyrics
6740,5000 Candles in the Wind Bye Bye Li’l Sebastian,Mouse Rat,2011,247735,https://genius.com/Mouse-Rat-5000-Candles-in-the-Wind-Bye-Bye-Li’l-Sebastian-lyrics
6741,Big Rings,Drake & Future,2015,1067403,https://genius.com/Drake-Future-Big-Rings-lyrics
6742,Your Love,The Outfield,1986,236105,https://genius.com/The-Outfield-Your-Love-lyrics
6743,Into the Unknown,Idina Menzel & AURORA,2019,597951,https://genius.com/Idina-Menzel-AURORA-Into-the-Unknown-lyrics
6744,Beautiful Crazy,Luke Combs,2018,214650,https://genius.com/Luke-Combs-Beautiful-Crazy-lyrics
6745,Malibu,Miley Cyrus,2017,1034733,https://genius.com/Miley-Cyrus-Malibu-lyrics
6746,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2021,342449,https://genius.com/Maroon-5-Megan-Thee-Stallion-Beautiful-Mistakes-lyrics
6747,​​party favor,Billie Eilish,2017,560047,https://genius.com/Billie-Eilish-​​party-favor-lyrics
6748,​monster,21 Savage,2018,502420,https://genius.com/21-Savage-​monster-lyrics
6749,Back to Back,Drake,2015,4970613,https://genius.com/Drake-Back-to-Back-lyrics
6750,Be Happy,Dixie,2020,624562,https://genius.com/Dixie-Be-Happy-lyrics
6751,New Americana,Halsey,2015,593492,https://genius.com/Halsey-New-Americana-lyrics
6752,Not the Only One,Kevin Gates,2016,303099,https://genius.com/Kevin-Gates-Not-the-Only-One-lyrics
6753,Blame It On Me,Post Malone,2018,324137,https://genius.com/Post-Malone-Blame-It-On-Me-lyrics
6754,Happy,Pharrell Williams,2013,2047342,https://genius.com/Pharrell-Williams-Happy-lyrics
6755,Pennyroyal,Joey Bada$$,2012,194820,https://genius.com/Joey-Bada-Pennyroyal-lyrics
6756,EX,Kiana Led,2018,339607,https://genius.com/Kiana-Led-EX-lyrics
6757,Hot in Herre,Nelly,2002,327709,https://genius.com/Nelly-Hot-in-Herre-lyrics
6758,’93 ’Til Infinity,Souls of Mischief,1993,276655,https://genius.com/Souls-of-Mischief-’93-’Til-Infinity-lyrics
6759,Commitment Issues,Central Cee,2021,214337,https://genius.com/Central-Cee-Commitment-Issues-lyrics
6760,The Fix,The Fix Lyrics - Nelly,2015,352099,https://genius.com/The-Fix-Lyrics-Nelly-The-Fix-lyrics
6761,Lean Back,Terror Squad,2004,220400,https://genius.com/Terror-Squad-Lean-Back-lyrics
6762,Ocean Man,Ween,1997,247931,https://genius.com/Ween-Ocean-Man-lyrics
6763,Heathens,twenty one pilots,2016,2899906,https://genius.com/twenty-one-pilots-Heathens-lyrics
6764,Hotel Room Service,Pitbull,2009,202332,https://genius.com/Pitbull-Hotel-Room-Service-lyrics
6765,Grown Woman,PARTYNEXTDOOR,2014,195806,https://genius.com/PARTYNEXTDOOR-Grown-Woman-lyrics
6766,Pretty Girl,Clairo,2017,471268,https://genius.com/Clairo-Pretty-Girl-lyrics
6767,New Level,A$AP Ferg,2015,314859,https://genius.com/AAP-Ferg-New-Level-lyrics
6768,​fast,Sueco,2019,346885,https://genius.com/Sueco-​fast-lyrics
6769,RM - 비싼여자 Expensive Girl Cover English Translation,Genius English Translations,2009,219072,https://genius.com/Genius-English-Translations-RM-비싼여자-Expensive-Girl-Cover-English-Translation-lyrics
6770,Evil Twin,Eminem,2013,923007,https://genius.com/Eminem-Evil-Twin-lyrics
6771,My Choppa Hate Niggas,21 Savage & Metro Boomin,2017,265107,https://genius.com/21-Savage-Metro-Boomin-My-Choppa-Hate-Niggas-lyrics
6772,F.N,Lil Tjay,2019,1130282,https://genius.com/Lil-Tjay-FN-lyrics
6773,DARK PLACE demo,Juice WRLD,2017,210118,https://genius.com/Juice-WRLD-DARK-PLACE-demo-lyrics
6774,How Did I Get Here,Offset,2019,188975,https://genius.com/Offset-How-Did-I-Get-Here-lyrics
6775,Cruise Remix,Florida Georgia Line,2013,206706,https://genius.com/Florida-Georgia-Line-Cruise-Remix-lyrics
6776,Red Velvet - Psycho English Translation,Genius English Translations,2019,251180,https://genius.com/Genius-English-Translations-Red-Velvet-Psycho-English-Translation-lyrics
6777,100it Racks,DJ ESCO,2016,303845,https://genius.com/DJ-ESCO-100it-Racks-lyrics
6778,East Atlanta Love Letter,6LACK,2018,255236,https://genius.com/6LACK-East-Atlanta-Love-Letter-lyrics
6779,Alone Again,The Weeknd,2020,778168,https://genius.com/The-Weeknd-Alone-Again-lyrics
6780,Fester Skank,Lethal Bizzle,2015,271236,https://genius.com/Lethal-Bizzle-Fester-Skank-lyrics
6781,Normal Girl,SZA,2017,501883,https://genius.com/SZA-Normal-Girl-lyrics
6782,Summer Friends,Chance the Rapper,2016,736508,https://genius.com/Chance-the-Rapper-Summer-Friends-lyrics
6783,Numb Numb Juice,ScHoolboy Q,2019,306019,https://genius.com/ScHoolboy-Q-Numb-Numb-Juice-lyrics
6784,II. Earth: The Oldest Computer The Last Night,Childish Gambino,2013,346187,https://genius.com/Childish-Gambino-II-Earth-The-Oldest-Computer-The-Last-Night-lyrics
6785,GeorgeNotFound OnlyFans,Weston Koury,2021,334085,https://genius.com/Weston-Koury-GeorgeNotFound-OnlyFans-lyrics
6786,Come  Talk to Me Remix,Jodeci,1992,312708,https://genius.com/Jodeci-Come-Talk-to-Me-Remix-lyrics
6787,Yuck,2 Chainz,2012,342072,https://genius.com/2-Chainz-Yuck-lyrics
6788,Uptown Funk,Mark Ronson,2014,1138732,https://genius.com/Mark-Ronson-Uptown-Funk-lyrics
6789,Beware,Big Sean,2013,2066599,https://genius.com/Big-Sean-Beware-lyrics
6790,Design in Malice,Jedi Mind Tricks,2011,208141,https://genius.com/Jedi-Mind-Tricks-Design-in-Malice-lyrics
6791,Say So,Doja Cat,2019,1452616,https://genius.com/Doja-Cat-Say-So-lyrics
6792,YOASOBI - 夜に駆ける Yoru Ni Kakeru/Racing Into The Night English Translation,Genius English Translations,2019,347533,https://genius.com/Genius-English-Translations-YOASOBI-夜に駆ける-Yoru-Ni-KakeruRacing-Into-The-Night-English-Translation-lyrics
6793,Body,Summer Walker,2019,574189,https://genius.com/Summer-Walker-Body-lyrics
6794,I.F.L.Y.,Bazzi,2019,309257,https://genius.com/Bazzi-IFLY-lyrics
6795,Amphetamine,Smino,2017,226170,https://genius.com/Smino-Amphetamine-lyrics
6796,Unravel Tokyo Ghoul OP 1,KY0UMI,2014,264141,https://genius.com/KY0UMI-Unravel-Tokyo-Ghoul-OP-1-lyrics
6797,@ MEH AT MEH,Playboi Carti,2020,525767,https://genius.com/Playboi-Carti-MEH-AT-MEH-lyrics
6798,Why She Disappeared Poem,Taylor Swift,2017,385670,https://genius.com/Taylor-Swift-Why-She-Disappeared-Poem-lyrics
6799,Bank Account,Lil Wayne,2017,234705,https://genius.com/Lil-Wayne-Bank-Account-lyrics
6800,ATLiens,OutKast,1996,439050,https://genius.com/OutKast-ATLiens-lyrics
6801,Midnight Memories,One Direction,2013,209153,https://genius.com/One-Direction-Midnight-Memories-lyrics
6802,Edge of Seventeen,Stevie Nicks,1984,262837,https://genius.com/Stevie-Nicks-Edge-of-Seventeen-lyrics
6803,Lord Above,Fat Joe & Dre,2019,383038,https://genius.com/Fat-Joe-Dre-Lord-Above-lyrics
6804,With You,Drake,2016,1032400,https://genius.com/Drake-With-You-lyrics
6805,Look Alive,BlocBoy JB,2018,1583505,https://genius.com/BlocBoy-JB-Look-Alive-lyrics
6806,Boyfriend,Ariana Grande & Social House,2019,1009606,https://genius.com/Ariana-Grande-Social-House-Boyfriend-lyrics
6807,We Made It,Louis Tomlinson,2019,189604,https://genius.com/Louis-Tomlinson-We-Made-It-lyrics
6808,Good Morning,Kanye West,2007,921916,https://genius.com/Kanye-West-Good-Morning-lyrics
6809,Karate Chop Remix,Future,2013,424841,https://genius.com/Future-Karate-Chop-Remix-lyrics
6810,Call Me Mother,RuPaul,2017,320612,https://genius.com/RuPaul-Call-Me-Mother-lyrics
6811,Giorgio by Moroder,Daft Punk,2013,365181,https://genius.com/Daft-Punk-Giorgio-by-Moroder-lyrics
6812,Someone New,Hozier,2014,311423,https://genius.com/Hozier-Someone-New-lyrics
6813,STUPID,Ashnikko,2019,610158,https://genius.com/Ashnikko-STUPID-lyrics
6814,Stronger Than I Was,Eminem,2013,926976,https://genius.com/Eminem-Stronger-Than-I-Was-lyrics
6815,No Worries,Lil Wayne,2012,766736,https://genius.com/Lil-Wayne-No-Worries-lyrics
6816,Arsonists Lullabye,Hozier,2014,195075,https://genius.com/Hozier-Arsonists-Lullabye-lyrics
6817,Uma Thurman,Fall Out Boy,2015,466521,https://genius.com/Fall-Out-Boy-Uma-Thurman-lyrics
6818,Look Alive Remix,Joyner Lucas,2018,313173,https://genius.com/Joyner-Lucas-Look-Alive-Remix-lyrics
6819,SICKO MODE,Travis Scott,2018,9078511,https://genius.com/Travis-Scott-SICKO-MODE-lyrics
6820,I Feel Like Dying,Lil Wayne,2007,307884,https://genius.com/Lil-Wayne-I-Feel-Like-Dying-lyrics
6821,It Aint Hard to Tell,Nas,1994,566232,https://genius.com/Nas-It-Aint-Hard-to-Tell-lyrics
6822,You’re Now Tuning in to 66.6 FM with DJ Rapture The Hottest Hour of the Evening,$UICIDEBOY$,2017,305972,https://genius.com/UICIDEBOY-You’re-Now-Tuning-in-to-666-FM-with-DJ-Rapture-The-Hottest-Hour-of-the-Evening-lyrics
6823,Navy Seal Copypasta,Copypasta,2010,1402406,https://genius.com/Copypasta-Navy-Seal-Copypasta-lyrics
6824,Memory,Andrew Lloyd Webber,1983,499523,https://genius.com/Andrew-Lloyd-Webber-Memory-lyrics
6825,Believe,Eminem,2017,938394,https://genius.com/Eminem-Believe-lyrics
6826,Solar Power,Lorde,2021,535067,https://genius.com/Lorde-Solar-Power-lyrics
6827,You Dont Know,Katelyn Tarver,2017,555819,https://genius.com/Katelyn-Tarver-You-Dont-Know-lyrics
6828,Young Sinatra III,Logic,2012,255270,https://genius.com/Logic-Young-Sinatra-III-lyrics
6829,Exodus 23:1,Pusha T,2012,598234,https://genius.com/Pusha-T-Exodus-231-lyrics
6830,Gandhi vs Martin Luther King Jr.,Epic Rap Battles of History,2013,188051,https://genius.com/Epic-Rap-Battles-of-History-Gandhi-vs-Martin-Luther-King-Jr-lyrics
6831,Natural,Imagine Dragons,2018,829060,https://genius.com/Imagine-Dragons-Natural-lyrics
6832,Boyz-n-the Hood,Eazy-E,1987,807531,https://genius.com/EazyE-Boyznthe-Hood-lyrics
6833,This City,Sam Fischer,2018,253234,https://genius.com/Sam-Fischer-This-City-lyrics
6834,Beat My Meat,Ugly God,2015,521922,https://genius.com/Ugly-God-Beat-My-Meat-lyrics
6835,Back Up,DeJ Loaf,2015,833295,https://genius.com/DeJ-Loaf-Back-Up-lyrics
6836,Tennis Court,Lorde,2013,580569,https://genius.com/Lorde-Tennis-Court-lyrics
6837,Plain Jane Remix,A$AP Ferg,2017,3235312,https://genius.com/AAP-Ferg-Plain-Jane-Remix-lyrics
6838,Grown Woman,Beyonc,2013,323112,https://genius.com/Beyonc-Grown-Woman-lyrics
6839,Woman Like Me,Little Mix,2018,620620,https://genius.com/Little-Mix-Woman-Like-Me-lyrics
6840,​ocean eyes blackbear Remix,Billie Eilish,2017,352681,https://genius.com/Billie-Eilish-​ocean-eyes-blackbear-Remix-lyrics
